             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
      3933764_8024     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_8025     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_8026     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_8027     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_8028     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_8029     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_8030     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_8031     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_8032     nodes task_arr   phyada  R    9:19:13      1 node026
      3933764_7975     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7976     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7977     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7978     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7979     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7980     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7981     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7982     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7983     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7984     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7985     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7986     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7987     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7988     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7989     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7990     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7991     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7992     nodes task_arr   phyada  R    9:21:17      1 node023
      3933764_7993     nodes task_arr   phyada  R    9:21:17      1 node040
      3933764_7994     nodes task_arr   phyada  R    9:21:17      1 node040
      3933764_7974     nodes task_arr   phyada  R    9:23:21      1 node004
      3933764_7972     nodes task_arr   phyada  R    9:24:24      1 node008
      3933764_7971     nodes task_arr   phyada  R    9:25:26      1 node013
      3933764_7968     nodes task_arr   phyada  R    9:26:29      1 node040
      3933764_7969     nodes task_arr   phyada  R    9:26:29      1 node040
      3933764_7957     nodes task_arr   phyada  R    9:31:42      1 node028
      3933764_7958     nodes task_arr   phyada  R    9:31:42      1 node028
      3933764_7959     nodes task_arr   phyada  R    9:31:42      1 node028
      3933764_7960     nodes task_arr   phyada  R    9:31:42      1 node028
      3933764_7961     nodes task_arr   phyada  R    9:31:42      1 node028
      3933764_7962     nodes task_arr   phyada  R    9:31:42      1 node028
      3933764_7963     nodes task_arr   phyada  R    9:31:42      1 node040
      3933764_7964     nodes task_arr   phyada  R    9:31:42      1 node040
      3933764_7950     nodes task_arr   phyada  R    9:32:45      1 node040
      3933764_7951     nodes task_arr   phyada  R    9:32:45      1 node040
      3933764_7952     nodes task_arr   phyada  R    9:32:45      1 node008
      3933764_7938     nodes task_arr   phyada  R    9:35:50      1 node002
      3933764_7939     nodes task_arr   phyada  R    9:35:50      1 node002
      3933764_7941     nodes task_arr   phyada  R    9:35:50      1 node008
      3933764_7942     nodes task_arr   phyada  R    9:35:50      1 node012
      3933764_7943     nodes task_arr   phyada  R    9:35:50      1 node012
      3933764_7944     nodes task_arr   phyada  R    9:35:50      1 node012
      3933764_7945     nodes task_arr   phyada  R    9:35:50      1 node012
      3933764_7946     nodes task_arr   phyada  R    9:35:50      1 node012
      3933764_7947     nodes task_arr   phyada  R    9:35:50      1 node012
      3933764_7948     nodes task_arr   phyada  R    9:35:50      1 node012
      3933764_7936     nodes task_arr   phyada  R    9:36:52      1 node008
      3933764_7937     nodes task_arr   phyada  R    9:36:52      1 node051
      3933764_7933     nodes task_arr   phyada  R    9:37:53      1 node008
      3933764_7934     nodes task_arr   phyada  R    9:37:53      1 node008
      3933764_7931     nodes task_arr   phyada  R    9:38:56      1 node008
      3933764_7932     nodes task_arr   phyada  R    9:38:56      1 node051
      3933764_7930     nodes task_arr   phyada  R    9:39:59      1 node008
      3933764_7927     nodes task_arr   phyada  R    9:43:07      1 node031
      3933764_7928     nodes task_arr   phyada  R    9:43:07      1 node008
      3933764_7924     nodes task_arr   phyada  R    9:44:10      1 node013
      3933764_7925     nodes task_arr   phyada  R    9:44:10      1 node040
      3933764_7926     nodes task_arr   phyada  R    9:44:10      1 node051
      3933764_7923     nodes task_arr   phyada  R    9:46:15      1 node051
      3933764_7919     nodes task_arr   phyada  R    9:49:23      1 node013
      3933764_7920     nodes task_arr   phyada  R    9:49:23      1 node013
      3933764_7921     nodes task_arr   phyada  R    9:49:23      1 node040
      3933764_7907     nodes task_arr   phyada  R    9:51:28      1 node040
      3933764_7908     nodes task_arr   phyada  R    9:51:28      1 node040
      3933764_7909     nodes task_arr   phyada  R    9:51:28      1 node001
      3933764_7910     nodes task_arr   phyada  R    9:51:28      1 node001
      3933764_7911     nodes task_arr   phyada  R    9:51:28      1 node001
      3933764_7912     nodes task_arr   phyada  R    9:51:28      1 node001
      3933764_7913     nodes task_arr   phyada  R    9:51:28      1 node001
      3933764_7914     nodes task_arr   phyada  R    9:51:28      1 node001
      3933764_7915     nodes task_arr   phyada  R    9:51:28      1 node001
      3933764_7916     nodes task_arr   phyada  R    9:51:28      1 node001
      3933764_7917     nodes task_arr   phyada  R    9:51:28      1 node013
      3933764_7918     nodes task_arr   phyada  R    9:51:28      1 node013
      3933764_7906     nodes task_arr   phyada  R    9:53:33      1 node040
      3933764_7904     nodes task_arr   phyada  R    9:57:43      1 node040
      3933764_7902     nodes task_arr   phyada  R    9:59:49      1 node040
      3933764_7903     nodes task_arr   phyada  R    9:59:49      1 node040
       3980007_722     nodes   irelax   chmjro  R    2:50:38      1 node037
       3980007_721     nodes   irelax   chmjro  R    2:52:41      1 node037
       3980007_720     nodes   irelax   chmjro  R    2:53:42      1 node032
       3980006_852     nodes   irelax   chmjro  R    2:56:47      1 node024
       3980007_718     nodes   irelax   chmjro  R    2:56:47      1 node037
       3980007_719     nodes   irelax   chmjro  R    2:56:47      1 node037
       3980007_716     nodes   irelax   chmjro  R    2:57:49      1 node037
       3980006_851     nodes   irelax   chmjro  R    2:57:49      1 node024
       3980007_717     nodes   irelax   chmjro  R    2:57:49      1 node037
       3980007_715     nodes   irelax   chmjro  R    3:06:07      1 node024
       3980008_547     nodes   irelax   chmjro  R    2:53:42      1 node032
       3980009_479     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_481     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_482     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_483     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_484     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_485     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_487     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_489     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_490     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_491     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980009_492     nodes   irelax   chmjro  R    2:53:42      1 node035
       3980008_545     nodes   irelax   chmjro  R    2:55:45      1 node024
       3980012_510     nodes   irelax   chmjro  R    3:04:02      1 node040
       3980012_511     nodes   irelax   chmjro  R    3:04:02      1 node040
       3980012_512     nodes   irelax   chmjro  R    3:04:02      1 node040
       3980012_514     nodes   irelax   chmjro  R    3:04:02      1 node040
       3980012_515     nodes   irelax   chmjro  R    3:04:02      1 node040
       3980012_516     nodes   irelax   chmjro  R    3:04:02      1 node040
       3980012_518     nodes   irelax   chmjro  R    3:04:02      1 node040
       3980012_519     nodes   irelax   chmjro  R    3:04:02      1 node040
       3980008_544     nodes   irelax   chmjro  R    3:05:05      1 node024
       3980009_465     nodes   irelax   chmjro  R    3:05:05      1 node037
       3980008_543     nodes   irelax   chmjro  R    3:06:07      1 node037
       3980007_714     nodes   irelax   chmjro  R    3:07:09      1 node037
       3980010_249     nodes   irelax   chmjro  R    3:09:12      1 node028
       3980007_712     nodes   irelax   chmjro  R    3:09:12      1 node026
       3980007_713     nodes   irelax   chmjro  R    3:09:12      1 node026
       3980009_460     nodes   irelax   chmjro  R    3:09:12      1 node026
       3980009_461     nodes   irelax   chmjro  R    3:09:12      1 node026
       3980009_462     nodes   irelax   chmjro  R    3:09:12      1 node028
       3980009_463     nodes   irelax   chmjro  R    3:09:12      1 node028
       3980010_250     nodes   irelax   chmjro  R    3:09:12      1 node028
       3980007_710     nodes   irelax   chmjro  R    3:09:13      1 node037
       3980007_711     nodes   irelax   chmjro  R    3:09:13      1 node026
       3980007_709     nodes   irelax   chmjro  R    3:10:16      1 node037
       3980009_455     nodes   irelax   chmjro  R    3:12:18      1 node024
       3980009_458     nodes   irelax   chmjro  R    3:12:18      1 node037
       3980007_705     nodes   irelax   chmjro  R    3:14:21      1 node024
       3980007_707     nodes   irelax   chmjro  R    3:14:21      1 node037
       3980007_703     nodes   irelax   chmjro  R    3:16:24      1 node037
       3980009_444     nodes   irelax   chmjro  R    3:18:26      1 node046
       3980009_445     nodes   irelax   chmjro  R    3:18:26      1 node046
       3980008_538     nodes   irelax   chmjro  R    3:25:47      1 node037
       3980011_216     nodes   irelax   chmjro  R    3:32:08      1 node026
       3980011_217     nodes   irelax   chmjro  R    3:32:08      1 node026
       3980011_218     nodes   irelax   chmjro  R    3:32:08      1 node026
       3980006_821     nodes   irelax   chmjro  R    3:41:38      1 node013
       3980007_672     nodes   irelax   chmjro  R    3:43:46      1 node042
       3980007_673     nodes   irelax   chmjro  R    3:43:46      1 node042
       3980007_674     nodes   irelax   chmjro  R    3:43:46      1 node042
       3980014_586     nodes   irelax   chmjro  R    3:58:29      1 node028
       3980012_426     nodes   irelax   chmjro  R    3:59:32      1 node001
       3980006_790     nodes   irelax   chmjro  R    4:21:16      1 node026
       3980007_802     nodes   irelax   chmjro  R       0:26      1 node034
       3980014_665     nodes   irelax   chmjro  R       1:28      1 node037
       3980013_125     nodes   irelax   chmjro  R    3:02:59      1 node035
       3980013_126     nodes   irelax   chmjro  R    3:02:59      1 node035
       3980013_105     nodes   irelax   chmjro  R    3:32:08      1 node034
       3980011_182     nodes   irelax   chmjro  R    3:49:04      1 node013
       3980008_527     nodes   irelax   chmjro  R    3:52:11      1 node041
       3980011_173     nodes   irelax   chmjro  R    3:54:16      1 node041
       3980011_170     nodes   irelax   chmjro  R    3:55:19      1 node039
       3980011_124     nodes   irelax   chmjro  R    3:56:22      1 node044
       3980008_521     nodes   irelax   chmjro  R    3:56:22      1 node050
       3980011_125     nodes   irelax   chmjro  R    3:56:22      1 node044
       3980008_491     nodes   irelax   chmjro  R    3:57:25      1 node050
       3980008_498     nodes   irelax   chmjro  R    3:57:25      1 node050
       3980008_500     nodes   irelax   chmjro  R    3:57:25      1 node050
       3980008_501     nodes   irelax   chmjro  R    3:57:25      1 node050
       3980008_465     nodes   irelax   chmjro  R    4:31:58      1 node037
       3980006_758     nodes   irelax   chmjro  R    4:39:21      1 node013
       3980008_614     nodes   irelax   chmjro  R       3:30      1 node037
       3980006_950     nodes   irelax   chmjro  R       4:32      1 node037
       3980007_801     nodes   irelax   chmjro  R       5:33      1 node037
       3980008_613     nodes   irelax   chmjro  R       5:33      1 node044
       3980008_606     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_792     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_793     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_794     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_795     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_796     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_797     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_798     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_799     nodes   irelax   chmjro  R       6:35      1 node044
       3980007_800     nodes   irelax   chmjro  R       6:35      1 node044
       3980008_607     nodes   irelax   chmjro  R       6:35      1 node044
       3980008_608     nodes   irelax   chmjro  R       6:35      1 node044
       3980008_609     nodes   irelax   chmjro  R       6:35      1 node044
       3980008_610     nodes   irelax   chmjro  R       6:35      1 node044
       3980008_611     nodes   irelax   chmjro  R       6:35      1 node044
       3980008_612     nodes   irelax   chmjro  R       6:35      1 node044
       3980006_949     nodes   irelax   chmjro  R       7:36      1 node037
       3980007_790     nodes   irelax   chmjro  R       7:36      1 node037
       3980007_791     nodes   irelax   chmjro  R       7:36      1 node037
       3980007_789     nodes   irelax   chmjro  R       8:37      1 node037
       3980006_948     nodes   irelax   chmjro  R       9:39      1 node037
       3980007_788     nodes   irelax   chmjro  R      11:42      1 node037
       3980006_947     nodes   irelax   chmjro  R      12:43      1 node037
       3980007_787     nodes   irelax   chmjro  R      12:43      1 node037
       3980006_946     nodes   irelax   chmjro  R      14:46      1 node037
       3980007_786     nodes   irelax   chmjro  R      14:46      1 node037
       3980006_945     nodes   irelax   chmjro  R      15:48      1 node037
       3980007_785     nodes   irelax   chmjro  R      15:48      1 node037
       3980007_780     nodes   irelax   chmjro  R      16:49      1 node037
       3980007_781     nodes   irelax   chmjro  R      16:49      1 node037
       3980007_782     nodes   irelax   chmjro  R      16:49      1 node037
       3980007_783     nodes   irelax   chmjro  R      16:49      1 node037
       3980007_784     nodes   irelax   chmjro  R      16:49      1 node037
       3980007_779     nodes   irelax   chmjro  R      17:51      1 node037
       3980006_943     nodes   irelax   chmjro  R      17:51      1 node037
       3980006_944     nodes   irelax   chmjro  R      17:51      1 node037
       3980006_942     nodes   irelax   chmjro  R      18:52      1 node034
       3980006_941     nodes   irelax   chmjro  R      19:54      1 node037
       3980006_940     nodes   irelax   chmjro  R      22:59      1 node037
       3980007_778     nodes   irelax   chmjro  R      24:01      1 node034
       3980007_777     nodes   irelax   chmjro  R      25:02      1 node037
       3980006_939     nodes   irelax   chmjro  R      25:02      1 node002
       3980006_937     nodes   irelax   chmjro  R      26:04      1 node037
       3980006_938     nodes   irelax   chmjro  R      26:04      1 node037
       3980006_936     nodes   irelax   chmjro  R      27:06      1 node037
       3980006_934     nodes   irelax   chmjro  R      28:08      1 node037
       3980006_935     nodes   irelax   chmjro  R      28:08      1 node037
       3980006_932     nodes   irelax   chmjro  R      32:16      1 node037
       3980006_933     nodes   irelax   chmjro  R      32:16      1 node037
       3980007_776     nodes   irelax   chmjro  R      35:21      1 node037
       3980006_931     nodes   irelax   chmjro  R      35:21      1 node037
       3980006_929     nodes   irelax   chmjro  R      37:24      1 node037
       3980006_930     nodes   irelax   chmjro  R      37:24      1 node037
       3980006_928     nodes   irelax   chmjro  R      38:26      1 node037
       3980006_927     nodes   irelax   chmjro  R      39:28      1 node037
       3980006_926     nodes   irelax   chmjro  R      40:29      1 node037
       3980008_603     nodes   irelax   chmjro  R      43:34      1 node037
       3980006_925     nodes   irelax   chmjro  R      43:34      1 node037
       3980008_604     nodes   irelax   chmjro  R      43:34      1 node037
       3980008_605     nodes   irelax   chmjro  R      43:34      1 node051
       3980006_924     nodes   irelax   chmjro  R      44:35      1 node037
       3980006_923     nodes   irelax   chmjro  R      45:37      1 node047
       3980012_553     nodes   irelax   chmjro  R      46:38      1 node037
       3980006_922     nodes   irelax   chmjro  R      46:38      1 node037
       3980012_554     nodes   irelax   chmjro  R      46:38      1 node037
       3980006_921     nodes   irelax   chmjro  R      47:39      1 node037
       3980007_775     nodes   irelax   chmjro  R      48:41      1 node002
       3980012_547     nodes   irelax   chmjro  R      48:41      1 node002
       3980006_920     nodes   irelax   chmjro  R      48:41      1 node002
       3980012_548     nodes   irelax   chmjro  R      48:41      1 node002
       3980012_549     nodes   irelax   chmjro  R      48:41      1 node002
       3980012_550     nodes   irelax   chmjro  R      48:41      1 node002
       3980012_551     nodes   irelax   chmjro  R      48:41      1 node002
       3980012_552     nodes   irelax   chmjro  R      48:41      1 node002
       3980006_919     nodes   irelax   chmjro  R      49:42      1 node037
       3980006_918     nodes   irelax   chmjro  R      50:43      1 node002
       3980006_917     nodes   irelax   chmjro  R      51:45      1 node037
       3980006_915     nodes   irelax   chmjro  R      52:46      1 node002
       3980006_916     nodes   irelax   chmjro  R      52:46      1 node037
       3980006_914     nodes   irelax   chmjro  R      53:47      1 node002
       3980012_546     nodes   irelax   chmjro  R      54:49      1 node051
       3980012_544     nodes   irelax   chmjro  R      55:50      1 node037
       3980007_773     nodes   irelax   chmjro  R      55:50      1 node037
       3980007_774     nodes   irelax   chmjro  R      55:50      1 node037
       3980012_545     nodes   irelax   chmjro  R      55:50      1 node051
       3980006_913     nodes   irelax   chmjro  R      57:53      1 node002
       3980007_771     nodes   irelax   chmjro  R      57:53      1 node037
       3980007_772     nodes   irelax   chmjro  R      57:53      1 node037
       3980007_769     nodes   irelax   chmjro  R      58:54      1 node016
       3980006_912     nodes   irelax   chmjro  R      58:54      1 node009
       3980007_770     nodes   irelax   chmjro  R      58:54      1 node021
       3980012_541     nodes   irelax   chmjro  R      59:55      1 node037
       3980006_910     nodes   irelax   chmjro  R      59:55      1 node037
       3980006_911     nodes   irelax   chmjro  R      59:55      1 node037
       3980012_542     nodes   irelax   chmjro  R      59:55      1 node037
       3980012_543     nodes   irelax   chmjro  R      59:55      1 node037
       3980007_767     nodes   irelax   chmjro  R    1:00:57      1 node037
       3980007_768     nodes   irelax   chmjro  R    1:00:57      1 node051
       3980007_762     nodes   irelax   chmjro  R    1:01:58      1 node037
       3980007_763     nodes   irelax   chmjro  R    1:01:58      1 node002
       3980007_764     nodes   irelax   chmjro  R    1:01:58      1 node009
       3980007_765     nodes   irelax   chmjro  R    1:01:58      1 node009
       3980007_766     nodes   irelax   chmjro  R    1:01:58      1 node009
       3980006_908     nodes   irelax   chmjro  R    1:02:59      1 node037
       3980006_909     nodes   irelax   chmjro  R    1:02:59      1 node037
       3980007_761     nodes   irelax   chmjro  R    1:04:01      1 node051
       3980006_905     nodes   irelax   chmjro  R    1:05:02      1 node016
       3980007_759     nodes   irelax   chmjro  R    1:05:02      1 node037
       3980006_906     nodes   irelax   chmjro  R    1:05:02      1 node016
       3980006_907     nodes   irelax   chmjro  R    1:05:02      1 node037
       3980007_760     nodes   irelax   chmjro  R    1:05:02      1 node037
       3980006_904     nodes   irelax   chmjro  R    1:07:04      1 node037
       3980007_758     nodes   irelax   chmjro  R    1:07:04      1 node037
       3980007_757     nodes   irelax   chmjro  R    1:08:06      1 node021
       3980006_903     nodes   irelax   chmjro  R    1:08:06      1 node021
       3980014_664     nodes   irelax   chmjro  R    1:09:07      1 node034
       3980006_902     nodes   irelax   chmjro  R    1:10:08      1 node021
       3980014_663     nodes   irelax   chmjro  R    1:10:08      1 node021
       3980007_756     nodes   irelax   chmjro  R    1:11:10      1 node021
       3980006_901     nodes   irelax   chmjro  R    1:12:11      1 node037
       3980014_661     nodes   irelax   chmjro  R    1:12:11      1 node037
       3980014_662     nodes   irelax   chmjro  R    1:12:11      1 node037
       3980014_659     nodes   irelax   chmjro  R    1:13:12      1 node037
       3980014_660     nodes   irelax   chmjro  R    1:13:12      1 node037
       3980014_658     nodes   irelax   chmjro  R    1:14:14      1 node037
       3980014_653     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980006_898     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980006_899     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980006_900     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980014_654     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980014_655     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980014_656     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980014_657     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980006_897     nodes   irelax   chmjro  R    1:16:16      1 node037
       3980007_755     nodes   irelax   chmjro  R    1:16:16      1 node037
       3980006_896     nodes   irelax   chmjro  R    1:17:17      1 node016
       3980007_754     nodes   irelax   chmjro  R    1:17:17      1 node016
       3980014_651     nodes   irelax   chmjro  R    1:17:17      1 node016
       3980014_652     nodes   irelax   chmjro  R    1:17:17      1 node024
       3980006_894     nodes   irelax   chmjro  R    1:18:18      1 node021
       3980007_753     nodes   irelax   chmjro  R    1:18:18      1 node021
       3980014_645     nodes   irelax   chmjro  R    1:18:18      1 node021
       3980006_895     nodes   irelax   chmjro  R    1:18:18      1 node021
       3980014_646     nodes   irelax   chmjro  R    1:18:18      1 node021
       3980014_647     nodes   irelax   chmjro  R    1:18:18      1 node021
       3980014_648     nodes   irelax   chmjro  R    1:18:18      1 node037
       3980014_649     nodes   irelax   chmjro  R    1:18:18      1 node002
       3980014_650     nodes   irelax   chmjro  R    1:18:18      1 node002
       3980014_641     nodes   irelax   chmjro  R    1:20:20      1 node034
       3980007_752     nodes   irelax   chmjro  R    1:20:20      1 node021
       3980014_642     nodes   irelax   chmjro  R    1:20:20      1 node034
       3980014_643     nodes   irelax   chmjro  R    1:20:20      1 node034
       3980014_644     nodes   irelax   chmjro  R    1:20:20      1 node034
       3980007_751     nodes   irelax   chmjro  R    1:21:21      1 node047
       3980009_521     nodes   irelax   chmjro  R    1:06:03      1 node021
       3980011_239     nodes   irelax   chmjro  R    1:06:03      1 node037
       3980011_240     nodes   irelax   chmjro  R    1:06:03      1 node037
       3980012_528     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980009_519     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980011_233     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980009_520     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980011_234     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980011_235     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980011_236     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980011_237     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980011_238     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_529     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_530     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_531     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_532     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_533     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_534     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_535     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_536     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_537     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_538     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_539     nodes   irelax   chmjro  R    1:07:04      1 node016
       3980012_540     nodes   irelax   chmjro  R    1:07:04      1 node024
       3980011_230     nodes   irelax   chmjro  R    1:08:06      1 node021
       3980008_600     nodes   irelax   chmjro  R    1:08:06      1 node021
       3980008_601     nodes   irelax   chmjro  R    1:08:06      1 node021
       3980008_602     nodes   irelax   chmjro  R    1:08:06      1 node021
       3980011_231     nodes   irelax   chmjro  R    1:08:06      1 node037
       3980011_232     nodes   irelax   chmjro  R    1:08:06      1 node037
       3980008_598     nodes   irelax   chmjro  R    1:09:07      1 node037
       3980008_599     nodes   irelax   chmjro  R    1:09:07      1 node037
       3980011_224     nodes   irelax   chmjro  R    1:10:08      1 node021
       3980008_597     nodes   irelax   chmjro  R    1:10:08      1 node021
       3980009_517     nodes   irelax   chmjro  R    1:10:08      1 node021
       3980009_518     nodes   irelax   chmjro  R    1:10:08      1 node021
       3980011_225     nodes   irelax   chmjro  R    1:10:08      1 node021
       3980011_226     nodes   irelax   chmjro  R    1:10:08      1 node037
       3980011_227     nodes   irelax   chmjro  R    1:10:08      1 node037
       3980011_228     nodes   irelax   chmjro  R    1:10:08      1 node037
       3980011_229     nodes   irelax   chmjro  R    1:10:08      1 node051
       3980009_516     nodes   irelax   chmjro  R    1:11:10      1 node037
       3980010_292     nodes   irelax   chmjro  R    1:11:10      1 node037
       3980008_595     nodes   irelax   chmjro  R    1:11:10      1 node037
       3980008_594     nodes   irelax   chmjro  R    1:12:11      1 node037
       3980008_592     nodes   irelax   chmjro  R    1:15:15      1 node016
       3980010_289     nodes   irelax   chmjro  R    1:17:17      1 node051
       3980008_591     nodes   irelax   chmjro  R    1:17:17      1 node024
       3980010_290     nodes   irelax   chmjro  R    1:17:17      1 node051
       3980010_291     nodes   irelax   chmjro  R    1:17:17      1 node052
       3980009_514     nodes   irelax   chmjro  R    1:20:20      1 node034
       3980008_588     nodes   irelax   chmjro  R    1:20:20      1 node034
       3980009_515     nodes   irelax   chmjro  R    1:20:20      1 node034
       3980006_893     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980007_749     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980008_587     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980014_633     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980007_750     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980014_634     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980014_635     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980014_636     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980014_637     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980014_638     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980014_639     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980014_640     nodes   irelax   chmjro  R    1:22:21      1 node009
       3980009_513     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980010_288     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_623     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_624     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_625     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_626     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_627     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_628     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_629     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_630     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_631     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980014_632     nodes   irelax   chmjro  R    1:23:22      1 node047
       3980007_748     nodes   irelax   chmjro  R    1:25:24      1 node037
       3980006_892     nodes   irelax   chmjro  R    1:25:24      1 node021
       3980010_287     nodes   irelax   chmjro  R    1:26:25      1 node021
       3980012_526     nodes   irelax   chmjro  R    1:26:25      1 node021
       3980014_621     nodes   irelax   chmjro  R    1:26:25      1 node021
       3980008_580     nodes   irelax   chmjro  R    1:26:25      1 node009
       3980008_581     nodes   irelax   chmjro  R    1:26:25      1 node021
       3980008_582     nodes   irelax   chmjro  R    1:26:25      1 node021
       3980012_527     nodes   irelax   chmjro  R    1:26:25      1 node021
       3980014_622     nodes   irelax   chmjro  R    1:26:25      1 node037
       3980006_891     nodes   irelax   chmjro  R    1:27:26      1 node037
       3980008_579     nodes   irelax   chmjro  R    1:28:27      1 node037
       3980006_890     nodes   irelax   chmjro  R    1:29:28      1 node037
       3980008_578     nodes   irelax   chmjro  R    1:29:28      1 node051
       3980008_574     nodes   irelax   chmjro  R    1:30:29      1 node037
       3980006_888     nodes   irelax   chmjro  R    1:30:29      1 node021
       3980014_619     nodes   irelax   chmjro  R    1:30:29      1 node037
       3980006_889     nodes   irelax   chmjro  R    1:30:29      1 node037
       3980008_575     nodes   irelax   chmjro  R    1:30:29      1 node037
       3980008_577     nodes   irelax   chmjro  R    1:30:29      1 node037
       3980014_620     nodes   irelax   chmjro  R    1:30:29      1 node051
       3980012_525     nodes   irelax   chmjro  R    1:31:30      1 node009
       3980014_616     nodes   irelax   chmjro  R    1:31:30      1 node009
       3980006_887     nodes   irelax   chmjro  R    1:31:30      1 node009
       3980010_285     nodes   irelax   chmjro  R    1:31:30      1 node009
